restaurant_id,restaurant_key,restaurant_name,category,location,address,price_range,overall_rating,review_rating,food_rating,service_rating,ambiance_rating,review_text,review_date,reviewer_name,source,source_restaurant_id,aspect_sentiments,aspect_mentions
r_59c4a251d2,da stefano trattoria san francisco,Da Stefano Trattoria (San Francisco),Italiana,San Francisco,Calle 72 Este - San Francisco,Desde $25 hasta $35,4.9,5.0,4.9,4.9,4.9,"Este local honra la excelencia culinaria que ofrecen, ¡enhorabuena! Tienen diferentes ambientes para la ocasión o simplemente cómo te sientas, hay un lugar para ti. Los sabores se distinguen por  la frescura de los ingredientes y la atención es excelente.",2026-07-18,Max N.,degusta,dg_109866,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_59c4a251d2,da stefano trattoria san francisco,Da Stefano Trattoria (San Francisco),Italiana,San Francisco,Calle 72 Este - San Francisco,Desde $25 hasta $35,4.9,5.0,4.9,4.9,4.9,"De entrada lo primero que uno percibe es un lugar bello, agradable y acogedor, buena decoración e iluminación. Luego el servicio es excelente, pero sin ser intensos, muy atentos. La comida increíble, con un Salmón y una lasagna deliciosa, unas bruschetas de sardinas con un toque de albahaca fresca que son una delicia. La sangría un poco seca, pero la arreglaron a la perfección sin problemas. De verdad una experiencia increíble, hacia rato que no me sentía tan bien en un lugar que podría haber sido mi casa, ese es el feeling. Un pequeño detalle a tener en cuenta : la música demasiado alta. A veces los encargados se olvidan que en un restaurante los comensales desean conversar.
Todo lo demás 1000 % recomendado",2026-07-17,Eduardo S.,degusta,dg_109866,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': True, 'ambiente': True}"
r_59c4a251d2,da stefano trattoria san francisco,Da Stefano Trattoria (San Francisco),Italiana,San Francisco,Calle 72 Este - San Francisco,Desde $25 hasta $35,4.9,5.0,4.9,4.9,4.9,"Es un muy buen restaurante. Muy buena comida, atención y ambiente! Recomendado para cualquier ocasión 100%. De alta calidad para todos",2026-07-16,Ali C.,degusta,dg_109866,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_59c4a251d2,da stefano trattoria san francisco,Da Stefano Trattoria (San Francisco),Italiana,San Francisco,Calle 72 Este - San Francisco,Desde $25 hasta $35,4.9,5.0,4.9,4.9,4.9,"Un lugar muy acogedor y elegante, me dejé guiar por el mesero y de entrada pedimos la bruschetta con prosciutto, lo malo es que solo viene 1 unidad por 5$, lo bueno es que está riquísima y lo vale. De plato fuerte me recomendó Salmone al Pecatore (salmón con frutos del mar en salsa de vino blanco y crema), puedo decir que es de los mejores platos que he comido este año, los sabores exquisitos y es muy buena cantidad para su precio. Mi novio no come mariscos, le recomendaron Fettuccine Rustico (filete salteado con cebolla, ajo, champiñones, tomate, albahaca, pomodoro y parmesano) en una salsa de tomate deliciosa.",2026-07-09,Anage O.,degusta,dg_109866,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': True, 'ambiente': True}"
r_59c4a251d2,da stefano trattoria san francisco,Da Stefano Trattoria (San Francisco),Italiana,San Francisco,Calle 72 Este - San Francisco,Desde $25 hasta $35,4.9,4.0,4.9,4.9,4.9,"Fuimos un grupo de 13 personas para celebrar Dia del Padre. Yo pedí un pollo con salsa de hongos. Estuvo bien pero no era wao.  Lo acompañé con vegetales. Probé el rissotto de mi yerno y estuvo rico. Iré otro dia a probar algo diferente. Conoz o el de Costa del Este y siempre la comida es super. Quizas la mano del cocinero es la
diferencia. De todos modos todo muy bien y lovrecomendaría",2026-06-30,Lilia T.,degusta,dg_109866,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_7a65ecf7d7,sugoi san francisco,Sugoi (San Francisco),Japonesa · Asiática · Fusion,San Francisco,"Calle 75 Este, Plaza 75 - San Francisco",Desde $15 hasta $25,4.8,5.0,4.8,4.7,4.7,"increíble la comida , tienen jugos para compartir en familia, opciones saludables y también opciones para los niños, nos atendió Milena super cool",2026-07-19,Constanza S.,degusta,dg_101309,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_7a65ecf7d7,sugoi san francisco,Sugoi (San Francisco),Japonesa · Asiática · Fusion,San Francisco,"Calle 75 Este, Plaza 75 - San Francisco",Desde $15 hasta $25,4.8,4.0,4.8,4.7,4.7,"Edna nos atendió excelente,  la comida deliciosa y a tiempo,  los sushis son llenados y de buena calidad.

El parqueonse llena rápido",2026-07-17,Roberto P.,degusta,dg_101309,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_7a65ecf7d7,sugoi san francisco,Sugoi (San Francisco),Japonesa · Asiática · Fusion,San Francisco,"Calle 75 Este, Plaza 75 - San Francisco",Desde $15 hasta $25,4.8,5.0,4.8,4.7,4.7,"Muy buena la atención del personal de San Francisco, la comida muy rica, buen precio vs calidad. 
Recomendado 

Muy buena la atención del personal de San Francisco, la comida muy rica, buen precio vs calidad. 
Recomendado",2026-07-17,Melissa C.,degusta,dg_101309,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'positive', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': True, 'ambiente': False}"
r_7a65ecf7d7,sugoi san francisco,Sugoi (San Francisco),Japonesa · Asiática · Fusion,San Francisco,"Calle 75 Este, Plaza 75 - San Francisco",Desde $15 hasta $25,4.8,5.0,4.8,4.7,4.7,"Primera vez que vengo a probar los rolls, pedí mitad y mitad, ambos de pollo (el Tori BBQ y el Toriniku, el istmo roll también lo probé y DELICIOSO) y súper recomendados, tenían muy buen sabor y buen balance de ingredientes.

El servicio también súper bueno, la joven Edna nos atendió, y nos dio muy buen servicio y recomendaciones. El ambiente muy agradable cómo siempre y los precios bastante accesibles.",2026-07-16,Mariana D.,degusta,dg_101309,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': True, 'ambiente': True}"
r_7a65ecf7d7,sugoi san francisco,Sugoi (San Francisco),Japonesa · Asiática · Fusion,San Francisco,"Calle 75 Este, Plaza 75 - San Francisco",Desde $15 hasta $25,4.8,5.0,4.8,4.7,4.7,"Excelente ambiente, atención y servicio. He ido varias veces y nunca decepciona. Recomiendo los japonachos, la sangría de frutos rojos y la promo del barco mundialista me pareció excelente en calidad-precio.",2026-07-16,Mandy B.,degusta,dg_101309,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'positive', 'ambiente': 'positive'}","{'comida': False, 'servicio': True, 'precio': True, 'ambiente': True}"
r_1ef9cde947,sugoi el cangrejo,Sugoi (El Cangrejo),Japonesa · Caribeña,El Cangrejo,"PB Hotel Principe, C. 53 Oeste, Panamá, Provincia de Panamá - El Cangrejo",Desde $15 hasta $25,4.8,5.0,4.8,4.8,4.8,"Excelente atención, ambiente agradable y la comida espectacular. Recomendable 100% 
Es el mejor lugar de sushi que he visitado. Muy bueno 👌",2026-07-19,Jennifer D.,degusta,dg_100096,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_1ef9cde947,sugoi el cangrejo,Sugoi (El Cangrejo),Japonesa · Caribeña,El Cangrejo,"PB Hotel Principe, C. 53 Oeste, Panamá, Provincia de Panamá - El Cangrejo",Desde $15 hasta $25,4.8,5.0,4.8,4.8,4.8,"excelente servicio, atendida por Ángela. lugar agradable, cómodo y muy amables, el sitio es accesible, y muy limpio, excelentes precios",2026-07-18,Julieth G.,degusta,dg_100096,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'positive', 'ambiente': 'positive'}","{'comida': False, 'servicio': True, 'precio': True, 'ambiente': True}"
r_1ef9cde947,sugoi el cangrejo,Sugoi (El Cangrejo),Japonesa · Caribeña,El Cangrejo,"PB Hotel Principe, C. 53 Oeste, Panamá, Provincia de Panamá - El Cangrejo",Desde $15 hasta $25,4.8,5.0,4.8,4.8,4.8,"muy amable el servicio, la comida estuvo muy rico, especialmente los makisdog con sus salsa de la casa y el pollo agridulce",2026-07-18,Carlos L.,degusta,dg_100096,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_1ef9cde947,sugoi el cangrejo,Sugoi (El Cangrejo),Japonesa · Caribeña,El Cangrejo,"PB Hotel Principe, C. 53 Oeste, Panamá, Provincia de Panamá - El Cangrejo",Desde $15 hasta $25,4.8,5.0,4.8,4.8,4.8,"Es la primera vez que voy a probar el “Street Food” la verdad muy delicioso todo y las salsas muy buenas las que brindan para dipear los platos, me súper gusto, le doy 10/10, lo que si deberían mejorar, pero mucho, es el Servicio y los Tiempos, también cuando un cliente le dice una indicación, es lo que único que quisiera poner como queja, pero por el ambiente y la comida, la verdad muy bueno.",2026-07-17,Max A.,degusta,dg_100096,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_1ef9cde947,sugoi el cangrejo,Sugoi (El Cangrejo),Japonesa · Caribeña,El Cangrejo,"PB Hotel Principe, C. 53 Oeste, Panamá, Provincia de Panamá - El Cangrejo",Desde $15 hasta $25,4.8,3.0,4.8,4.8,4.8,"Comida decente, buen servicio y atención de Yajaira. Sería interesante que ampliaran un poco más la variedad de ramen disponible actualmente.",2026-07-14,Cookie M.,degusta,dg_100096,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_cde0ff61ed,sugoi brisas del golf,Sugoi (Brisas del Golf),Japonesa · Asiática · Fusion,Brisas del Golf,"Calle Principal, Edificio Signature Plaza, Local 6 - Brisas del Golf",Desde $15 hasta $25,4.8,4.0,4.8,4.8,4.7,"La mesera fue muy amable y atenta, la comida rica y la atención rapida. Pedimos 6 platos distintos y todos estaban bien.",2026-07-19,Rebeca C.,degusta,dg_102927,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_cde0ff61ed,sugoi brisas del golf,Sugoi (Brisas del Golf),Japonesa · Asiática · Fusion,Brisas del Golf,"Calle Principal, Edificio Signature Plaza, Local 6 - Brisas del Golf",Desde $15 hasta $25,4.8,5.0,4.8,4.8,4.7,todo estaba bueno excelente servicio y están siempre atentos a todo excelente. y el tribu el mejor sushi todo bueno,2026-07-18,Jonathan A.,degusta,dg_102927,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_cde0ff61ed,sugoi brisas del golf,Sugoi (Brisas del Golf),Japonesa · Asiática · Fusion,Brisas del Golf,"Calle Principal, Edificio Signature Plaza, Local 6 - Brisas del Golf",Desde $15 hasta $25,4.8,5.0,4.8,4.8,4.7,"Excelente servicio con Nayelis, muy atenta, amable y siempre con una sonrisa. Nos encantó. La comida estaba muy rica, el ambiente muy familiar y tranquilo, la pasamos muy bien",2026-07-18,Becky S.,degusta,dg_102927,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_cde0ff61ed,sugoi brisas del golf,Sugoi (Brisas del Golf),Japonesa · Asiática · Fusion,Brisas del Golf,"Calle Principal, Edificio Signature Plaza, Local 6 - Brisas del Golf",Desde $15 hasta $25,4.8,5.0,4.8,4.8,4.7,buena presentación de la comida de las mejores opciones es que los tiene a L mitad o completo y también se puede Mezclar medio de uno y medio de otro y así armar a gusto lo que deseamos comer,2026-07-16,Rebeca Q.,degusta,dg_102927,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_cde0ff61ed,sugoi brisas del golf,Sugoi (Brisas del Golf),Japonesa · Asiática · Fusion,Brisas del Golf,"Calle Principal, Edificio Signature Plaza, Local 6 - Brisas del Golf",Desde $15 hasta $25,4.8,5.0,4.8,4.8,4.7,"Excelente, buenos sabores, se puede conversar, pasar un buen momento en familia o amigos, recomendaria el restaurante y sus platos",2026-07-15,Betsy S.,degusta,dg_102927,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_223a79e177,austin mama s costa del este,Austin Mama's (Costa del Este),Americana,Costa del Este,Avenida Centenario. Parque Industrial - Costa del Este,Desde $25 hasta $35,4.8,5.0,4.8,4.7,4.8,"Excelente servicio de Ivan, riquísima la comida y un lugar divino. Atendida en la cava de vino, con buen ambiente, donde te sientes trasladado.",2026-07-18,Gianney V.,degusta,dg_106995,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_223a79e177,austin mama s costa del este,Austin Mama's (Costa del Este),Americana,Costa del Este,Avenida Centenario. Parque Industrial - Costa del Este,Desde $25 hasta $35,4.8,5.0,4.8,4.7,4.8,"Restaurante americano, con ambiente que te hace sentir como si estuvieras allá mismo. Fuimos a celebrar un cumpleaños, pedimos el Family Platter 4x4 y unas St Louis Pork Ribs, aparte de varios cócteles. Las carnes estaban riquísimas, preparadas en un punto perfecto, y los acompañamientos son deliciosos, en especial el maíz cremoso y el puré de papas. Súper recomendado!",2026-07-16,César M.,degusta,dg_106995,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}"
r_223a79e177,austin mama s costa del este,Austin Mama's (Costa del Este),Americana,Costa del Este,Avenida Centenario. Parque Industrial - Costa del Este,Desde $25 hasta $35,4.8,5.0,4.8,4.7,4.8,"Fuimos a celebrar un cumpleaños y nos sentaron en los salones de reservados que tiene, nos atendió Iván, debo resaltar su amabilidad y muy buena disposición para atendernos y ayudarnos con la
elección de los platos. Pasamos una excelente velada con buenisima comida y atención.",2026-07-15,Carol A.,degusta,dg_106995,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_223a79e177,austin mama s costa del este,Austin Mama's (Costa del Este),Americana,Costa del Este,Avenida Centenario. Parque Industrial - Costa del Este,Desde $25 hasta $35,4.8,4.0,4.8,4.7,4.8,"Las costillas son de mis favoritas, siempre tiernas y llenas de sabor. El brisket, el pulled pork y las salchichas ahumadas también son espectaculares, acompañados de clásicos como mac & cheese, coleslaw, papas fritas y pan de maíz.",2026-07-13,Michelle O.,degusta,dg_106995,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_223a79e177,austin mama s costa del este,Austin Mama's (Costa del Este),Americana,Costa del Este,Avenida Centenario. Parque Industrial - Costa del Este,Desde $25 hasta $35,4.8,5.0,4.8,4.7,4.8,"Es de estos lugares que no me decepcionan, el ambiente cada vez mejora más, la comida siempre cumpliendo con el paladar, la atención excelente en sus recomendaciones.",2026-07-11,Saúl S.,degusta,dg_106995,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_6d638d4962,casa alejandro,Casa Alejandro,Española,Bella Vista,Calle 51 Este con Aquilino de la Guardia  - Bella Vista,Desde $25 hasta $35,4.8,5.0,4.8,4.6,4.4,"⭐️⭐️⭐️⭐️⭐️ Casa Alejandro: lujo y sabor en cada detalle

Casa Alejandro ofrece una experiencia gastronómica excepcional donde cada plato celebra lo mejor de la cocina española. El pulpo, el arroz meloso y el cochinillo destacan por su sabor y excelente preparación, acompañados por una magnífica selección de vinos.
Su ambiente elegante hace que cada visitante se sienta como un verdadero VIP, siempre con una atención cercana y sin distinciones. El saludo personal del Chef Alejandro, recorriendo las mesas y compartiendo su hospitalidad, transmite la sensación de estar en casa de un gran anfitrión.

Un auténtico lujo para el paladar, donde la alta cocina y la calidez humana se unen para crear una experiencia inolvidable. 🍷✨",2026-07-19,Azael P.,degusta,dg_101505,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_6d638d4962,casa alejandro,Casa Alejandro,Española,Bella Vista,Calle 51 Este con Aquilino de la Guardia  - Bella Vista,Desde $25 hasta $35,4.8,5.0,4.8,4.6,4.4,"excelente la comida , la atención y las recomendaciones del salonero muy acertadas , las entradas muy buenas y para compartir. excelente para ir a picar algo o comer",2026-07-13,Leonardo Varela V.,degusta,dg_101505,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_6d638d4962,casa alejandro,Casa Alejandro,Española,Bella Vista,Calle 51 Este con Aquilino de la Guardia  - Bella Vista,Desde $25 hasta $35,4.8,5.0,4.8,4.6,4.4,"Vinimos a celebrar el cumpleaños de uno de mis compañeros de trabajo. La comida aquí es deliciosa. Pedimos entradas, las empanadas de bacalao estaban buenísimas. Las croquetas también me gustaron. Yo pedí un mero del día que estaba riquísimo. Venía con una crema con bacon arriba. Acompañe con vegetales salteados. Mis compañeros pidieron paella para compartir. El ambiente muy ameno, y la atención impecable.",2026-07-13,Daph S.,degusta,dg_101505,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_6d638d4962,casa alejandro,Casa Alejandro,Española,Bella Vista,Calle 51 Este con Aquilino de la Guardia  - Bella Vista,Desde $25 hasta $35,4.8,5.0,4.8,4.6,4.4,"Desde las tapas hasta los platos fuertes, todo está preparado con ingredientes de excelente calidad y mucho sabor. Mis favoritos son el pulpo a la gallega, las croquetas de bacalao, el cochinillo y las diferentes paellas, que nunca decepcionan. Para cerrar, la crema catalana es el postre perfecto. Además, cuentan con una excelente selección de vinos españoles que complementa muy bien la experiencia",2026-07-06,Michelle O.,degusta,dg_101505,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_6d638d4962,casa alejandro,Casa Alejandro,Española,Bella Vista,Calle 51 Este con Aquilino de la Guardia  - Bella Vista,Desde $25 hasta $35,4.8,3.0,4.8,4.6,4.4,"Fuimos a Casa Alejandro y la experiencia en general fue agradable. La atención fue excelente, el ambiente estuvo muy bien y pudimos disfrutar el juego cómodamente. Además, tuvieron el detalle de ofrecernos unos digestivos al final, lo cual se agradece.

En cuanto a la comida, las gambas al ajillo estaban deliciosas y fueron lo mejor de la visita. Las croquetas me parecieron bastante normales. Pedimos una paella mixta y, aunque el sabor estaba bien, sentí que la cantidad de proteína era escasa; predominaba más el arroz.",2026-06-28,Naizlin E.,degusta,dg_101505,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_f40841081c,sushi market san francisco calle 66,Sushi Market (San Francisco Calle 66),Japonesa,San Francisco,"Calle 66, entrando por McDonalds de calle 50 - San Francisco",Desde $25 hasta $35,4.2,3.0,4.2,4.5,4.3,"Ordenamos 3x2 de rollos, incluye un california roll, el servicio estuvo normal, el domicilio demoró un poco, y estaba algo frío..",2026-07-17,Baldo G.,degusta,dg_101072,"{'comida': 'negative', 'servicio': 'negative', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': False, 'servicio': True, 'precio': False, 'ambiente': False}"
r_f40841081c,sushi market san francisco calle 66,Sushi Market (San Francisco Calle 66),Japonesa,San Francisco,"Calle 66, entrando por McDonalds de calle 50 - San Francisco",Desde $25 hasta $35,4.2,3.0,4.2,4.5,4.3,"Pasamos para almorzar, había promo mundialista, estaban rico los rollos, las giosas fritas cheveres con su salsita. La atención puede ser mejor. Ambiente tranquilo.",2026-06-27,Augusto L.,degusta,dg_101072,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_f40841081c,sushi market san francisco calle 66,Sushi Market (San Francisco Calle 66),Japonesa,San Francisco,"Calle 66, entrando por McDonalds de calle 50 - San Francisco",Desde $25 hasta $35,4.2,4.0,4.2,4.5,4.3,"La atención fue sumamente efectiva y cordial, excelente velocidad de servicio. La única queja, el arroz del sushi tenía demasiado vinagre y opacaba el resto de los sabores por la intensidad, esto quizá es por haber ido muy tarde en la noche.",2026-06-13,Axl M.,degusta,dg_101072,"{'comida': 'negative', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_f40841081c,sushi market san francisco calle 66,Sushi Market (San Francisco Calle 66),Japonesa,San Francisco,"Calle 66, entrando por McDonalds de calle 50 - San Francisco",Desde $25 hasta $35,4.2,3.0,4.2,4.5,4.3,"El habiente me gustó. La bebida estuvo delicoosa, La entrada pedimos unos coquitos de salmon, esos si tiene 10 de 10, la comida rincipal podría decir que estaba rica pero no como para querer ir lo antes posible, tienen potencial y podría ser mejor, es cuestión de equilibrar. Pedí un rollo de sushi llamado panama girl, tempurisado y la verdad estaba cronchi sin embargo estaba saturado de grasa, eso no es agradable al paladar, los toppings tenían mucha mayo y la experiencia no fue grata del todo.

En cuanto a los tiempos el lugar estaba solo, eramos 2 personas, los únicos clientes en el momento y salio la entrada con uno de los platos princilales y como a los 7 minutos fue que salio el otro plato principal.",2026-06-10,Tibisay M.,degusta,dg_101072,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}"
r_f40841081c,sushi market san francisco calle 66,Sushi Market (San Francisco Calle 66),Japonesa,San Francisco,"Calle 66, entrando por McDonalds de calle 50 - San Francisco",Desde $25 hasta $35,4.2,2.0,4.2,4.5,4.3,"El restaurante es bonito y el servicio muy bueno. Pero la comida no me gustó nada. De entrada pedimos unos langostinos apañados. El apanizado se sentía muy pesado y la salsa no sabía a nada. 
Plato fuerte fue un sushi y un plato de filete con arroz.
El sushi siempre espero que sea espectacular ; pero distó mucho. Todavía estoy tratando de descifrar qué marisco es el que estaba on top, no se sentía tempura, más bien cauchoso. Deberían tener fotos de todos los sushis en el menú.
El filete muy insípido y el arroz tenía un gusto extraño, que ni siquiera pude terminarlo. 
Pedimos un churro al final, ése si 10/10. 
No regreso.",2026-06-01,Akim C.,degusta,dg_101072,"{'comida': 'negative', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_de25aaa371,sushai,Sushai,Asiática,Marbella,Plaza la Riviera - Marbella,Desde $15 hasta $25,4.3,5.0,4.3,4.1,4.2,"Una experiencia de sabores fantastica! Probe un sushi que tenia pesto (por curiosidad) que sushi tan increible! No me esperaba que estuviese tan bueno. El hambiente del lugar es tranquilo, muy iluminado y natural. Buenas porciones y excelente sabor de comida. Gracias por la experiencia",2024-08-25,A S.,degusta,dg_108886,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}"
r_de25aaa371,sushai,Sushai,Asiática,Marbella,Plaza la Riviera - Marbella,Desde $15 hasta $25,4.3,4.0,4.3,4.1,4.2,muy buen lugar para ir en familia y amigos tienen buena comida y excelente atención lo recomendaría y volvería a ir,2024-06-21,Melquis Diaz,degusta,dg_108886,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_de25aaa371,sushai,Sushai,Asiática,Marbella,Plaza la Riviera - Marbella,Desde $15 hasta $25,4.3,5.0,4.3,4.1,4.2,"Superó mis expectativas. Excelente opción para compartir con amistades. muy buena comida, buena atención y un ambiente tranquilo. Volvería sin dudarlo.",2024-05-15,Fredy A.,degusta,dg_108886,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_de25aaa371,sushai,Sushai,Asiática,Marbella,Plaza la Riviera - Marbella,Desde $15 hasta $25,4.3,4.0,4.3,4.1,4.2,"El local esta en una plaza, es pequeño pero también tiene varias mesas tanto adentro como afuera para sentarse. La atención es buena. La comida es buena. Los sushi mayoría tiene un toque dulce. La presentación de los su hi es lindo. Pedimos varios sushi y varias entradas. También las limonadas son muy ricas.",2024-04-29,Jay B.,degusta,dg_108886,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_de25aaa371,sushai,Sushai,Asiática,Marbella,Plaza la Riviera - Marbella,Desde $15 hasta $25,4.3,4.0,4.3,4.1,4.2,"vine a aprovechar el all u can eat, me encantaron todos los rollos, el trato y el ambiente, una experiencia repetible….",2024-04-20,Linnette Del Carmen P.,degusta,dg_108886,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': False, 'servicio': True, 'precio': False, 'ambiente': True}"
r_155ba89d3f,sushi mey,Sushi Mey,Japonesa,San Francisco,"Calle 70 y Av. 5C Sur, Plaza la 70. al lado de A Mano - San Francisco",Desde $15 hasta $25,4.3,4.0,4.3,4.2,4.2,Muy buen sushi en cuanto a porción y sabor. El espacio del local es algo pequeño y al aire libre. Fui al almuerzo pero considero que sería buena opción para ir de tarde/noche.,2026-07-18,Oscar D.,degusta,dg_105196,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}"
r_155ba89d3f,sushi mey,Sushi Mey,Japonesa,San Francisco,"Calle 70 y Av. 5C Sur, Plaza la 70. al lado de A Mano - San Francisco",Desde $15 hasta $25,4.3,5.0,4.3,4.2,4.2,"Buen ambiente, buen servicio, buena música lugar, excelente lo recomiendo atención 10 de 10 servicio de la comida muy rápido no demoraron nada y cada plato 10 estrellas. Lo recomiendo vengan y prueban el suyo.",2026-02-14,Enrique C.,degusta,dg_105196,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
